7.647330d-02	0.0	0.0	1.000000d+03
7.742973d-02	0.0	0.0	1.000000d+03
7.839813d-02	0.0	0.0	1.000000d+03
7.937864d-02	0.0	0.0	1.000000d+03
8.037141d-02	0.0	0.0	1.000000d+03
8.137660d-02	0.0	0.0	1.000000d+03
8.239436d-02	0.0	0.0	1.000000d+03
8.342484d-02	0.0	0.0	1.000000d+03
8.446822d-02	0.0	0.0	1.000000d+03
8.552464d-02	0.0	0.0	1.000000d+03
8.659428d-02	0.0	0.0	1.000000d+03
8.767730d-02	0.0	0.0	1.000000d+03
8.877386d-02	0.0	0.0	1.000000d+03
8.988413d-02	0.0	0.0	1.000000d+03
9.100830d-02	0.0	0.0	1.000000d+03
9.214652d-02	0.0	0.0	1.000000d+03
9.329897d-02	0.0	0.0	1.000000d+03
9.446584d-02	0.0	0.0	1.000000d+03
9.564731d-02	0.0	0.0	1.000000d+03
9.684354d-02	0.0	0.0	1.000000d+03
9.805475d-02	0.0	0.0	1.000000d+03
9.928110d-02	0.0	0.0	1.000000d+03
1.005228d-01	0.0	0.0	1.000000d+03
1.017800d-01	0.0	0.0	1.000000d+03
1.030529d-01	0.0	0.0	1.000000d+03
1.043418d-01	0.0	0.0	1.000000d+03
1.056468d-01	0.0	0.0	1.000000d+03
1.069681d-01	0.0	0.0	1.000000d+03
1.083059d-01	0.0	0.0	1.000000d+03
1.096605d-01	0.0	0.0	1.000000d+03
1.110320d-01	0.0	0.0	1.000000d+03
1.124206d-01	0.0	0.0	1.000000d+03
1.138266d-01	0.0	0.0	1.000000d+03
1.152502d-01	0.0	0.0	1.000000d+03
1.166916d-01	0.0	0.0	1.000000d+03
1.181511d-01	0.0	0.0	1.000000d+03
1.196288d-01	0.0	0.0	1.000000d+03
1.211249d-01	0.0	0.0	1.000000d+03
1.226398d-01	0.0	0.0	1.000000d+03
1.241737d-01	0.0	0.0	1.000000d+03
1.257267d-01	0.0	0.0	1.000000d+03
1.272991d-01	0.0	0.0	1.000000d+03
1.288912d-01	0.0	0.0	1.000000d+03
1.305032d-01	0.0	0.0	1.000000d+03
1.321354d-01	0.0	0.0	1.000000d+03
1.337880d-01	0.0	0.0	1.000000d+03
1.354612d-01	0.0	0.0	1.000000d+03
1.371554d-01	0.0	0.0	1.000000d+03
1.388708d-01	0.0	0.0	1.000000d+03
1.406076d-01	0.0	0.0	1.000000d+03
1.423662d-01	0.0	0.0	1.000000d+03
1.441467d-01	0.0	0.0	1.000000d+03
1.459495d-01	0.0	0.0	1.000000d+03
1.477749d-01	0.0	0.0	1.000000d+03
1.496231d-01	0.0	0.0	1.000000d+03
1.514944d-01	0.0	0.0	1.000000d+03
1.533891d-01	0.0	0.0	1.000000d+03
1.553075d-01	0.0	0.0	1.000000d+03
1.572499d-01	0.0	0.0	1.000000d+03
1.592166d-01	0.0	0.0	1.000000d+03
1.612079d-01	0.0	0.0	1.000000d+03
1.632241d-01	0.0	0.0	1.000000d+03
1.652655d-01	0.0	0.0	1.000000d+03
1.673324d-01	0.0	0.0	1.000000d+03
1.694252d-01	0.0	0.0	1.000000d+03
1.715442d-01	0.0	0.0	1.000000d+03
1.736896d-01	0.0	0.0	1.000000d+03
1.758619d-01	0.0	0.0	1.000000d+03
1.780614d-01	0.0	0.0	1.000000d+03
1.802884d-01	0.0	0.0	1.000000d+03
1.825432d-01	0.0	0.0	1.000000d+03
1.848262d-01	0.0	0.0	1.000000d+03
1.871378d-01	0.0	0.0	1.000000d+03
1.894783d-01	0.0	0.0	1.000000d+03
1.918480d-01	0.0	0.0	1.000000d+03
1.942474d-01	0.0	0.0	1.000000d+03
1.966769d-01	0.0	0.0	1.000000d+03
1.991367d-01	0.0	0.0	1.000000d+03
2.016272d-01	0.0	0.0	1.000000d+03
2.041489d-01	0.0	0.0	1.000000d+03
2.067022d-01	0.0	0.0	1.000000d+03
2.092873d-01	0.0	0.0	1.000000d+03
2.119049d-01	0.0	0.0	1.000000d+03
2.145551d-01	0.0	0.0	1.000000d+03
2.172385d-01	0.0	0.0	1.000000d+03
2.199554d-01	0.0	0.0	1.000000d+03
2.227064d-01	0.0	0.0	1.000000d+03
2.254917d-01	0.0	0.0	1.000000d+03
2.283119d-01	0.0	0.0	1.000000d+03
2.311673d-01	0.0	0.0	1.000000d+03
2.340585d-01	0.0	0.0	1.000000d+03
2.369858d-01	0.0	0.0	1.000000d+03
2.399497d-01	0.0	0.0	1.000000d+03
2.429507d-01	0.0	0.0	1.000000d+03
2.459893d-01	0.0	0.0	1.000000d+03
2.490658d-01	0.0	0.0	1.000000d+03
2.521808d-01	0.0	0.0	1.000000d+03
2.553348d-01	0.0	0.0	1.000000d+03
2.585282d-01	0.0	0.0	1.000000d+03
2.617616d-01	0.0	0.0	1.000000d+03
2.650354d-01	0.0	0.0	1.000000d+03
2.683501d-01	0.0	0.0	1.000000d+03
2.717063d-01	0.0	0.0	1.000000d+03
2.751045d-01	0.0	0.0	1.000000d+03
2.785451d-01	0.0	0.0	1.000000d+03
2.820288d-01	0.0	0.0	1.000000d+03
2.855561d-01	0.0	0.0	1.000000d+03
2.891275d-01	0.0	0.0	1.000000d+03
2.927436d-01	0.0	0.0	1.000000d+03
2.964048d-01	0.0	0.0	1.000000d+03
3.001119d-01	0.0	0.0	1.000000d+03
3.038653d-01	0.0	0.0	1.000000d+03
3.076657d-01	0.0	0.0	1.000000d+03
3.115136d-01	0.0	0.0	1.000000d+03
3.154097d-01	0.0	0.0	1.000000d+03
3.193544d-01	0.0	0.0	1.000000d+03
3.233485d-01	0.0	0.0	1.000000d+03
3.273926d-01	0.0	0.0	1.000000d+03
3.314872d-01	0.0	0.0	1.000000d+03
3.356330d-01	0.0	0.0	1.000000d+03
3.398307d-01	0.0	0.0	1.000000d+03
3.440809d-01	0.0	0.0	1.000000d+03
3.483842d-01	0.0	0.0	1.000000d+03
3.527414d-01	0.0	0.0	1.000000d+03
3.571531d-01	0.0	0.0	1.000000d+03
3.616199d-01	0.0	0.0	1.000000d+03
3.661426d-01	0.0	0.0	1.000000d+03
3.707219d-01	0.0	0.0	1.000000d+03
3.753584d-01	0.0	0.0	1.000000d+03
3.800529d-01	0.0	0.0	1.000000d+03
3.848062d-01	0.0	0.0	1.000000d+03
3.896188d-01	0.0	0.0	1.000000d+03
3.944917d-01	0.0	0.0	1.000000d+03
3.994255d-01	0.0	0.0	1.000000d+03
4.044211d-01	0.0	0.0	1.000000d+03
4.094791d-01	0.0	0.0	1.000000d+03
4.146003d-01	0.0	0.0	1.000000d+03
4.197857d-01	0.0	0.0	1.000000d+03
4.250358d-01	0.0	0.0	1.000000d+03
4.303517d-01	0.0	0.0	1.000000d+03
4.357340d-01	0.0	0.0	1.000000d+03
4.411836d-01	0.0	0.0	1.000000d+03
4.467014d-01	0.0	0.0	1.000000d+03
4.522882d-01	0.0	0.0	1.000000d+03
4.579449d-01	0.0	0.0	1.000000d+03
4.636723d-01	0.0	0.0	1.000000d+03
4.694713d-01	0.0	0.0	1.000000d+03
4.753429d-01	0.0	0.0	1.000000d+03
4.812879d-01	0.0	0.0	1.000000d+03
4.873073d-01	0.0	0.0	1.000000d+03
4.934019d-01	0.0	0.0	1.000000d+03
4.995728d-01	0.0	0.0	1.000000d+03
5.058208d-01	0.0	0.0	1.000000d+03
5.121470d-01	0.0	0.0	1.000000d+03
5.185523d-01	0.0	0.0	1.000000d+03
5.250377d-01	0.0	0.0	1.000000d+03
5.316043d-01	0.0	0.0	1.000000d+03
5.382529d-01	0.0	0.0	1.000000d+03
5.449847d-01	0.0	0.0	1.000000d+03
5.518007d-01	0.0	0.0	1.000000d+03
5.587020d-01	0.0	0.0	1.000000d+03
5.656896d-01	0.0	0.0	1.000000d+03
5.727645d-01	0.0	0.0	1.000000d+03
5.799279d-01	0.0	0.0	1.000000d+03
5.871810d-01	0.0	0.0	1.000000d+03
5.945247d-01	0.0	0.0	1.000000d+03
6.019603d-01	0.0	0.0	1.000000d+03
6.094889d-01	0.0	0.0	1.000000d+03
6.171116d-01	0.0	0.0	1.000000d+03
6.248297d-01	0.0	0.0	1.000000d+03
6.326443d-01	0.0	0.0	1.000000d+03
6.405567d-01	0.0	0.0	1.000000d+03
6.485680d-01	0.0	0.0	1.000000d+03
6.566795d-01	0.0	0.0	1.000000d+03
6.648924d-01	0.0	0.0	1.000000d+03
6.732081d-01	0.0	0.0	1.000000d+03
6.816277d-01	0.0	0.0	1.000000d+03
6.901527d-01	0.0	0.0	1.000000d+03
6.987843d-01	0.0	0.0	1.000000d+03
7.075238d-01	0.0	0.0	1.000000d+03
7.163727d-01	0.0	0.0	1.000000d+03
7.253322d-01	0.0	0.0	1.000000d+03
7.344038d-01	0.0	0.0	1.000000d+03
7.435888d-01	0.0	0.0	1.000000d+03
7.528887d-01	0.0	0.0	1.000000d+03
7.623049d-01	0.0	0.0	1.000000d+03
7.718389d-01	0.0	0.0	1.000000d+03
7.814921d-01	0.0	0.0	1.000000d+03
7.912661d-01	0.0	0.0	1.000000d+03
8.011623d-01	0.0	0.0	1.000000d+03
8.111822d-01	0.0	0.0	1.000000d+03
8.213275d-01	0.0	0.0	1.000000d+03
8.315997d-01	0.0	0.0	1.000000d+03
8.420003d-01	0.0	0.0	1.000000d+03
8.525310d-01	0.0	0.0	1.000000d+03
8.631934d-01	0.0	0.0	1.000000d+03
8.739892d-01	0.0	0.0	1.000000d+03
8.849200d-01	0.0	0.0	1.000000d+03
8.959875d-01	0.0	0.0	1.000000d+03
9.071934d-01	0.0	0.0	1.000000d+03
9.185395d-01	0.0	0.0	1.000000d+03
9.300274d-01	0.0	0.0	1.000000d+03
9.416591d-01	0.0	0.0	1.000000d+03
9.534362d-01	0.0	0.0	1.000000d+03
9.653606d-01	0.0	0.0	1.000000d+03
9.774342d-01	0.0	0.0	1.000000d+03
9.896587d-01	0.0	0.0	1.000000d+03
1.002036d+00	0.0	0.0	1.000000d+03
1.014568d+00	0.0	0.0	1.000000d+03
1.027257d+00	0.0	0.0	1.000000d+03
1.040105d+00	0.0	0.0	1.000000d+03
1.053113d+00	0.0	0.0	1.000000d+03
1.066285d+00	0.0	0.0	1.000000d+03
1.079620d+00	0.0	0.0	1.000000d+03
1.093123d+00	0.0	0.0	1.000000d+03
1.106794d+00	0.0	0.0	1.000000d+03
1.120637d+00	0.0	0.0	1.000000d+03
1.134652d+00	0.0	0.0	1.000000d+03
1.148843d+00	0.0	0.0	1.000000d+03
1.163211d+00	0.0	0.0	1.000000d+03
1.177760d+00	0.0	0.0	1.000000d+03
1.192489d+00	0.0	0.0	1.000000d+03
1.207404d+00	0.0	0.0	1.000000d+03
1.222504d+00	0.0	0.0	1.000000d+03
1.237794d+00	0.0	0.0	1.000000d+03
1.253275d+00	0.0	0.0	1.000000d+03
1.268949d+00	0.0	0.0	1.000000d+03
1.284820d+00	0.0	0.0	1.000000d+03
1.300889d+00	0.0	0.0	1.000000d+03
1.317159d+00	0.0	0.0	1.000000d+03
1.333632d+00	0.0	0.0	1.000000d+03
1.350311d+00	0.0	0.0	1.000000d+03
1.367200d+00	0.0	0.0	1.000000d+03
1.384299d+00	0.0	0.0	1.000000d+03
1.401612d+00	0.0	0.0	1.000000d+03
1.419142d+00	0.0	0.0	1.000000d+03
1.436890d+00	0.0	0.0	1.000000d+03
1.454861d+00	0.0	0.0	1.000000d+03
1.473057d+00	0.0	0.0	1.000000d+03
1.491480d+00	0.0	0.0	1.000000d+03
1.510134d+00	0.0	0.0	1.000000d+03
1.529021d+00	0.0	0.0	1.000000d+03
1.548144d+00	0.0	0.0	1.000000d+03
1.567506d+00	0.0	0.0	1.000000d+03
1.587111d+00	0.0	0.0	1.000000d+03
1.606960d+00	0.0	0.0	1.000000d+03
1.627058d+00	0.0	0.0	1.000000d+03
1.647196d+00	0.0	0.0	1.000000d+03
1.667085d+00	0.0	0.0	1.000000d+03
1.686727d+00	0.0	0.0	1.000000d+03
1.706127d+00	0.0	0.0	1.000000d+03
1.725286d+00	0.0	0.0	1.000000d+03
1.744208d+00	0.0	0.0	1.000000d+03
1.762896d+00	0.0	0.0	1.000000d+03
1.781353d+00	0.0	0.0	1.000000d+03
1.799581d+00	0.0	0.0	1.000000d+03
1.817584d+00	0.0	0.0	1.000000d+03
1.835363d+00	0.0	0.0	1.000000d+03
1.852923d+00	0.0	0.0	1.000000d+03
1.870266d+00	0.0	0.0	1.000000d+03
1.887393d+00	0.0	0.0	1.000000d+03
1.904309d+00	0.0	0.0	1.000000d+03
1.921016d+00	0.0	0.0	1.000000d+03
1.937515d+00	0.0	0.0	1.000000d+03
1.953811d+00	0.0	0.0	1.000000d+03
1.969904d+00	0.0	0.0	1.000000d+03
1.985799d+00	0.0	0.0	1.000000d+03
2.001497d+00	0.0	0.0	1.000000d+03
2.017000d+00	0.0	0.0	1.000000d+03
2.032312d+00	0.0	0.0	1.000000d+03
2.047434d+00	0.0	0.0	1.000000d+03
2.062369d+00	0.0	0.0	1.000000d+03
2.077119d+00	0.0	0.0	1.000000d+03
2.091687d+00	0.0	0.0	1.000000d+03
2.106074d+00	0.0	0.0	1.000000d+03
2.120283d+00	0.0	0.0	1.000000d+03
2.134317d+00	0.0	0.0	1.000000d+03
2.148176d+00	0.0	0.0	1.000000d+03
2.161864d+00	0.0	0.0	1.000000d+03
2.175383d+00	0.0	0.0	1.000000d+03
2.188734d+00	0.0	0.0	1.000000d+03
2.201920d+00	0.0	0.0	1.000000d+03
2.214943d+00	0.0	0.0	1.000000d+03
2.227805d+00	0.0	0.0	1.000000d+03
2.240508d+00	0.0	0.0	1.000000d+03
2.253053d+00	0.0	0.0	1.000000d+03
2.265443d+00	0.0	0.0	1.000000d+03
2.277680d+00	0.0	0.0	1.000000d+03
2.289765d+00	0.0	0.0	1.000000d+03
2.301701d+00	0.0	0.0	1.000000d+03
2.313489d+00	0.0	0.0	1.000000d+03
2.325131d+00	0.0	0.0	1.000000d+03
2.336629d+00	0.0	0.0	1.000000d+03
2.347984d+00	0.0	0.0	1.000000d+03
2.359199d+00	0.0	0.0	1.000000d+03
2.370276d+00	0.0	0.0	1.000000d+03
2.381215d+00	0.0	0.0	1.000000d+03
2.392019d+00	0.0	0.0	1.000000d+03
2.402689d+00	0.0	0.0	1.000000d+03
2.413227d+00	0.0	0.0	1.000000d+03
2.423634d+00	0.0	0.0	1.000000d+03
2.433913d+00	0.0	0.0	1.000000d+03
2.444065d+00	0.0	0.0	1.000000d+03
2.454091d+00	0.0	0.0	1.000000d+03
2.463992d+00	0.0	0.0	1.000000d+03
2.473772d+00	0.0	0.0	1.000000d+03
2.483430d+00	0.0	0.0	1.000000d+03
2.492969d+00	0.0	0.0	1.000000d+03
2.502389d+00	0.0	0.0	1.000000d+03
2.511693d+00	0.0	0.0	1.000000d+03
2.520882d+00	0.0	0.0	1.000000d+03
2.529957d+00	0.0	0.0	1.000000d+03
2.538920d+00	0.0	0.0	1.000000d+03
2.547772d+00	0.0	0.0	1.000000d+03
2.556514d+00	0.0	0.0	1.000000d+03
2.565149d+00	0.0	0.0	1.000000d+03
2.573676d+00	0.0	0.0	1.000000d+03
2.582098d+00	0.0	0.0	1.000000d+03
2.590415d+00	0.0	0.0	1.000000d+03
2.598630d+00	0.0	0.0	1.000000d+03
2.606743d+00	0.0	0.0	1.000000d+03
2.614755d+00	0.0	0.0	1.000000d+03
2.622668d+00	0.0	0.0	1.000000d+03
2.630484d+00	0.0	0.0	1.000000d+03
2.638202d+00	0.0	0.0	1.000000d+03
2.645825d+00	0.0	0.0	1.000000d+03
2.653354d+00	0.0	0.0	1.000000d+03
2.660790d+00	0.0	0.0	1.000000d+03
2.668133d+00	0.0	0.0	1.000000d+03
